stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
U--32303,U--32303,065A09,,4.616256115881380000,-74.187795531984100000,0,,0
U--32304,U--32304,068A09,,4.620618615990530000,-74.189444032801800000,0,,0
U--32305,U--32305,284A09,,4.622732282706720000,-74.189814199654300000,0,,0
U--32306,U--32306,216A08,,4.623463116063250000,-74.189435366138300000,0,,0
U--32307,U--32307,305A08,,4.624433616086090000,-74.190317533235700000,0,,0
U--32308,U--32308,250A08,,4.627564782834140000,-74.192037367417000000,0,,0
U--32309,U--32309,251A08,,4.629077449534080000,-74.192434367610100000,0,,0
U--3231,U--3231,Br. Casablanca,,4.740630952050240000,-74.065291295564000000,0,,0
U--32310,U--32310,277A09,,4.629073949545990000,-74.195813535922500000,0,,0
U--32311,U--32311,275A09,,4.630908116255060000,-74.196847536419900000,0,,0
U--32312,U--32312,288A08,,4.632785616306690000,-74.197872536919300000,0,,0
U--32313,U--32313,287A08,,4.634894449689520000,-74.199855871207300000,0,,0
U--32317,U--32317,257A12,,4.542308939302700000,-74.106031318003200000,0,,0
U--32318,U--32318,246A12_MC,,4.547897704112700000,-74.112567401779500000,0,,0
U--32319,U--32319,250A12_MC,,4.548947280738820000,-74.112849658128800000,0,,0
U--3232,U--3232,Br. Gilmar,,4.742775618765580000,-74.064957128685400000,0,,0
U--32320,U--32320,129A12_MC,,4.552475614171340000,-74.118352328007600000,0,,0
U--32321,U--32321,130A12_MC,,4.555971878295250000,-74.119713263850900000,0,,0
U--32322,U--32322,133A12_MC,,4.557258614290060000,-74.120698496041000000,0,,0
U--32323,U--32323,134A12_MC,,4.558911947667500000,-74.121574163209300000,0,,0
U--32324,U--32324,004A12_MC,,4.559272447679230000,-74.123243664173500000,0,,0
U--32325,U--32325,003A12_MC,,4.563656614461500000,-74.124869331773500000,0,,0
U--32326,U--32326,002A12_MC,,4.569641114607580000,-74.125084998573500000,0,,0
U--32327,U--32327,001A12_MC,,4.573576114706140000,-74.123674831100800000,0,,0
U--32328,U--32328,072A12_MC,,4.576016614766590000,-74.124005164627600000,0,,0
U--32329,U--32329,453A09_MC,,4.604171615474200000,-74.131203668739200000,0,,0
U--3233,U--3233,Br. Portales del Norte,,4.746432118854640000,-74.064730795209000000,0,,0
U--32330,U--32330,459A09_MC,,4.603787782127740000,-74.129077167536500000,0,,0
U--32331,U--32331,466A09_MC,,4.605352448828860000,-74.127473666630800000,0,,0
U--32332,U--32332,073A11_MC,,4.576026281433280000,-74.124108331354900000,0,,0
U--32333,U--32333,034A11_MC,,4.574008281383650000,-74.123817831178800000,0,,0
U--32334,U--32334,035A11_MC,,4.570828447974320000,-74.124901998470000000,0,,0
U--32335,U--32335,036A11_MC,,4.564326947806310000,-74.125541998824200000,0,,0
U--32336,U--32336,037A11_MC,,4.561230781067880000,-74.124494664895600000,0,,0
U--32337,U--32337,131A12_MC,,4.557508687398040000,-74.121412872375500000,0,,0
U--32338,U--32338,127A12_MC,,4.555309447577400000,-74.120330329161300000,0,,0
U--32339,U--32339,128A12_MC,,4.552811947509150000,-74.119010995061400000,0,,0
U--3234,U--3234,159A02,,4.751213118973450000,-74.064893295320500000,0,,0
U--32340,U--32340,249A12_MC,,4.548598114065300000,-74.113586825229200000,0,,0
U--3235,U--3235,161A02,,4.753061119019060000,-74.065123128804000000,0,,0
U--32350,U--32350,020A00,,4.658060616684220000,-74.070389798776800000,0,,0
U--32351,U--32351,263A00_IED Manuela Beltran,,4.644335409246750000,-74.066925734634600000,0,,0
U--32359,U--32359,251A12_MC,,4.548148267478160000,-74.111598334589700000,0,,0
U--3236,U--3236,002A02,,4.756241785768020000,-74.065551629088400000,0,,0
U--32360,U--32360,261A12,,4.547353703022950000,-74.108299701275600000,0,,0
U--32361,U--32361,264A12,,4.546029358839480000,-74.106478405203700000,0,,0
U--32362,U--32362,258A12,,4.543515525447100000,-74.104438498903600000,0,,0
U--32363,U--32363,256A12,,4.543332984498440000,-74.106886791269200000,0,,0
U--32364,U--32364,248A12,,4.545218734176200000,-74.110048544429600000,0,,0
U--32365,U--32365,549A08,,4.623710446371210000,-74.146128197932500000,0,,0
U--3237,U--3237,014A02,,4.756547119096890000,-74.060762625960300000,0,,0
U--32370,U--32370,165A05,,4.652743283242240000,-74.081441972467800000,0,,0
U--32371,U--32371,001A05,,4.651996283226690000,-74.084309640931500000,0,,0
U--32372,U--32372,196A05,,4.648960783160900000,-74.085528641688800000,0,,0
U--32373,U--32373,036A05,,4.648759783157170000,-74.088402810138500000,0,,0
U--32375,U--32375,035A05,,4.652636116598440000,-74.093861146838600000,0,,0
U--32376,U--32376,163A05,,4.656933450053060000,-74.100026317253800000,0,,0
U--3238,U--3238,012A02,,4.753601619010330000,-74.056897623412900000,0,,0
U--32381,U--32381,190A06,,4.644208116430440000,-74.111595490808400000,0,,0
U--32387,U--32387,159A08,,4.616218351985790000,-74.137086356853600000,0,,0
U--32388,U--32388,182A08,,4.617045949171840000,-74.153784847822600000,0,,0
U--32389,U--32389,166B08,,4.614041115801590000,-74.173954358371100000,0,,0
U--3239,U--3239,163A02,,4.753364452342700000,-74.055695789275300000,0,,0
U--32390,U--32390,101A09,,4.612236949094560000,-74.177377360109900000,0,,0
U--32391,U--32391,511A09,,4.607468948981500000,-74.182651029425100000,0,,0
U--32392,U--32392,051A09,,4.607859948993870000,-74.183874696706800000,0,,0
U--32395,U--32395,237A08,,4.634272116348380000,-74.200933371715300000,0,,0
U--32396,U--32396,223A08,,4.632437782967490000,-74.202248372349100000,0,,0
U--32397,U--32397,236A08,,4.634377116347760000,-74.200647704917300000,0,,0
U--32398,U--32398,286A08,,4.634769425679750000,-74.199851039039000000,0,,0
U--32399,U--32399,285A08,,4.633627283086740000,-74.198402997745700000,0,,0
U--324,U--324,375A13-Alt Zuque,,4.543588161428980000,-74.079569852712800000,0,,0
U--3240,U--3240,167A02,,4.753025618987110000,-74.053599287887100000,0,,0
U--32400,U--32400,274A09,,4.630576874863910000,-74.196783556240100000,0,,0
U--32401,U--32401,276A09,,4.628978116208630000,-74.195965035994100000,0,,0
U--32402,U--32402,279A09,,4.628822968398760000,-74.194719836150800000,0,,0
U--32403,U--32403,493A09,,4.628898616196990000,-74.192423534270600000,0,,0
U--32404,U--32404,280A09,,4.627528116165220000,-74.192081700772000000,0,,0
U--32405,U--32405,304A09,,4.624117449406240000,-74.190113699801200000,0,,0
U--32406,U--32406,157A09,,4.623208616052350000,-74.189307532739900000,0,,0
U--32407,U--32407,285A09,,4.622867616045610000,-74.189594532881100000,0,,0
U--32408,U--32408,067A09,,4.620050949305850000,-74.189298866062700000,0,,0
U--32409,U--32409,066A09,,4.615453782526500000,-74.187212365033600000,0,,0
U--3241,U--3241,098A02,,4.752235285630600000,-74.050043452171300000,0,,0
U--32410,U--32410,043A09,,4.611950282435980000,-74.186519531355900000,0,,0
U--32412,U--32412,052A09,,4.607057782314760000,-74.184650697091300000,0,,0
U--32413,U--32413,520A09,,4.607345282317980000,-74.182494029347900000,0,,0
U--32414,U--32414,100A09,,4.611981449092180000,-74.177296193404500000,0,,0
U--32415,U--32415,107A09,,4.614712615796490000,-74.163520686307200000,0,,0
U--32416,U--32416,097A09,,4.613050946652550000,-74.134798381395100000,0,,0
U--3242,U--3242,144A01,,4.753169785639960000,-74.045915616064900000,0,,0
U--32423,U--32423,068B06 - Br. Centro Industrial,,4.644045949761030000,-74.111357324004500000,0,,0
U--32427,U--32427,116B05 - Br. Salitre Greco,,4.656265783372510000,-74.101129651254700000,0,,0
U--32428,U--32428,164A05,,4.656494283374200000,-74.099774650436100000,0,,0
U--3243,U--3243,145A01_C.C. Panamá,,4.756328336569620000,-74.045248642315700000,0,,0
U--32430,U--32430,224A08,,4.632275682364550000,-74.202798569614600000,0,,0
U--32431,U--32431,PI_R111_SC_CE,,4.529099540973620000,-74.084667718037900000,0,,0
U--32432,U--32432,252A03_PIR_VILLA_CINDY,,4.745394810887080000,-74.128457874074800000,0,,0
U--32434,U--32434,Museo Nacional  B-1,,4.615474465967820000,-74.069202731200200000,0,,0
U--32435,U--32435,"420A05 - El Luján ""Engativa""",,4.678911589283220000,-74.102452802377500000,0,,0
U--32436,U--32436,416A05 - Br. Marandu,,4.706996451364280000,-74.131353835578000000,0,,0
U--32438,U--32438,035A07 - Br. Barcelona,,4.616633449091840000,-74.116019326708500000,0,,0
U--32439,U--32439,017A03_GM,,4.752162619040800000,-74.084031974192600000,0,,0
U--3244,U--3244,425A01,,4.763247952547020000,-74.042407780354800000,0,,0
U--32440,U--32440,360A02,,4.708638256362510000,-74.042509677937500000,0,,0
U--32441,U--32441,284A12,,4.565031740220120000,-74.111575793469100000,0,,0
U--32442,U--32442,PIR_488,,4.563601473112270000,-74.108409173848100000,0,,0
U--32443,U--32443,378A08_LA RIVERA,,4.647064569111400000,-74.177511728437700000,0,,0
U--32444,U--32444,379A08_MC,,4.647596617987340000,-74.177749360540100000,0,,0
U--32445,U--32445,373A08_MC,,4.645109833759770000,-74.176384498209000000,0,,0
U--32446,U--32446,374A08_MC,,4.645287805139170000,-74.176396167534900000,0,,0
U--32449,U--32449,388A08_MC,,4.638781245897950000,-74.172755029823000000,0,,0
U--3245,U--3245,429A01,,4.764633119243460000,-74.038694611155000000,0,,0
U--32450,U--32450,389A08_MC,,4.639881442753250000,-74.173252262779100000,0,,0
U--32451,U--32451,PI_200-CE,,4.662987305198670000,-74.136356901176000000,0,,0
U--32452,U--32452,041A12_MC,,4.508937598919160000,-74.114261764439300000,0,,0
U--32454,U--32454,019A12_MC,,4.521390236454330000,-74.123024810872700000,0,,0
U--32455,U--32455,093A12,,4.470060135646690000,-74.126088681433300000,0,,0
U--32456,U--32456,036A07 - Br. Colón,,4.619582782497790000,-74.119288995278300000,0,,0
U--32457,U--32457,037A07 - Br. San Gabriel,,4.621208615878270000,-74.120984829594800000,0,,0
U--32458,U--32458,038A07 - Br. La Pradera,,4.623553949279310000,-74.123256830904900000,0,,0
U--32459,U--32459,281A05 - CASA NUEVA S-N,,4.669525450355200000,-74.096836648664900000,0,,0
U--3246,U--3246,520A01,,4.764480452566160000,-74.035999275958700000,0,,0
U--32460,U--32460,282A05 - PARQUE EL TREBOL S-N,,4.671622283739410000,-74.095370981106900000,0,,0
U--32461,U--32461,294A05 - LA ESTRADITA S-N,,4.674824450483080000,-74.093126646404400000,0,,0
U--32462,U--32462,357A05 - IED REPUBLICA COLOMBIA S-N,,4.678020950551740000,-74.090829144994700000,0,,0
U--32463,U--32463,297A05 - IED REPUBLICA DE COLOMBIA FERIAS S-N,,4.680147950605190000,-74.088838643772600000,0,,0
U--32464,U--32464,415A05_GM,,4.707210451363250000,-74.132201836056000000,0,,0
U--32465,U--32465,298A05 - IED REPUBLICA DE COLOMBIA FERIAS N-S,,4.680469950611140000,-74.089148643960500000,0,,0
U--32466,U--32466,358A05 - IED REPUBLICA COLOMBIA N-S,,4.676738003346820000,-74.091829810131300000,0,,0
U--32467,U--32467,295A05 - LA ESTRADITA N-S,,4.674568947807290000,-74.093331838847400000,0,,0
U--32468,U--32468,283A05 - PARQUE EL TREBOL N-S,,4.671129003388530000,-74.095809784833200000,0,,0
U--32469,U--32469,280A05 - Br. CASA NUEVA ,,4.669434117021910000,-74.096979648752200000,0,,0
U--3247,U--3247,434A01,,4.764332452552090000,-74.034721441750300000,0,,0
U--32470,U--32470,065A06 - Colsanitas,,4.649526949888140000,-74.106756321286300000,0,,0
U--32471,U--32471,129A06 - Zona Industrial Sredni,,4.645978949806830000,-74.109828656431200000,0,,0
U--32472,U--32472,190A06 - Br. Montevideo,,4.643336616410710000,-74.112486658002400000,0,,0
U--32473,U--32473,002A06 - Br. Granjas de Techo,,4.641133449689440000,-74.114714825966900000,0,,0
U--32474,U--32474,001A06 - Av. Cll 13,,4.638150449622550000,-74.117703327706100000,0,,0
U--32475,U--32475,095A07 - Br Lusitania,,4.636089116248780000,-74.119642828831100000,0,,0
U--32476,U--32476,072A07 - Br Lusitania,,4.633587616187710000,-74.120696662774200000,0,,0
U--32477,U--32477,096A07 - Colegio Nicolás Esguerra,,4.630992116119830000,-74.121771996727600000,0,,0
U--32478,U--32478,097A07 - Av. Américas,,4.627159949364480000,-74.123328830952300000,0,,0
U--3248,U--3248,439A01,,4.764014452538620000,-74.032316773408500000,0,,0
U--32480,U--32480,045A08 - Br. Galán,,4.623232782599360000,-74.123356497626800000,0,,0
U--32481,U--32481,044A08 - Br. Galán,,4.621305449213330000,-74.121479163216400000,0,,0
U--32482,U--32482,043A08 - Br. Galán,,4.619995115851440000,-74.120163662454200000,0,,0
U--32483,U--32483,042A08 - Br. Galán,,4.616480949082460000,-74.116281493525800000,0,,0
U--32484,U--32484,057A04 - C.C. Diver plaza Alamos,,4.702081117865780000,-74.112812158240800000,0,,0
U--32485,U--32485,272A04 - SANTA ROSITA,,4.703183451225170000,-74.109719156422100000,0,,0
U--32486,U--32486,278A04 - IED NIDIA QUINTERO DE TURBAY,,4.701415784501320000,-74.107284321646200000,0,,0
U--32487,U--32487,277A04 - PARQUE FLORENCIA,,4.700530617815070000,-74.106068487592000000,0,,0
U--32488,U--32488,007A04 - Br. La Granja,,4.701112784490490000,-74.102385318713700000,0,,0
U--32489,U--32489,008A04 - Br. La Española,,4.706496784606540000,-74.097983482737500000,0,,0
U--3249,U--3249,461A01_Br. Tibabita Cl 189,,4.765854627996570000,-74.030994120588200000,0,,0
U--32490,U--32490,009A04 - Br. La Serena,,4.709048618000650000,-74.095374647812700000,0,,0
U--32491,U--32491,011A04 - Br. La Serena,,4.710583451369810000,-74.093918146925300000,0,,0
U--32492,U--32492,007A03 - Br. Los Cerezos,,4.716264284837710000,-74.092561146102900000,0,,0
U--32493,U--32493,048A03 - Humedal Juan Amarillo,,4.719363951590010000,-74.094135647070600000,0,,0
U--32494,U--32494,082A03 - ,,4.722408285005540000,-74.097398982391200000,0,,0
U--32495,U--32495,079A03 - ,,4.724840118397830000,-74.098835649932100000,0,,0
U--32496,U--32496,050A03 - ,,4.729065618506320000,-74.100944651208300000,0,,0
U--32497,U--32497,203A03 - ,,4.732994618609790000,-74.100247817461100000,0,,0
U--32498,U--32498,008A03 - ,,4.735140951993030000,-74.099900483923800000,0,,0
U--32499,U--32499,103A03 - Br. Potrerillo,,4.737717952051880000,-74.099488650345400000,0,,0
U--3250,U--3250,470A01,,4.766025285909350000,-74.027187436491100000,0,,0
U--32500,U--32500,205A03 - Br. Costa Azul,,4.741185118807660000,-74.098525316426400000,0,,0
U--32501,U--32501,078A03 - Parque El Poa,,4.744840452228710000,-74.097034648865300000,0,,0
U--32502,U--32502,190A03 - ,,4.750015952345880000,-74.094301813866500000,0,,0
U--32503,U--32503,105A03 - ,,4.752129619062570000,-74.093188646524100000,0,,0
U--32504,U--32504,013A03 - ,,4.753250619093790000,-74.092582646152400000,0,,0
U--32505,U--32505,019A03 - Parque Residencial Nueva Suba,,4.753363619083080000,-74.089705977711100000,0,,0
U--32506,U--32506,108A03 - Br Campanella ,,4.752050619048090000,-74.086114808821100000,0,,0
U--32507,U--32507,428A03 - LA TUNA S-N,,4.751031785681620000,-74.085136308214800000,0,,0
U--32508,U--32508,037A03 - CAI El Pinar,,4.750234285661520000,-74.082750640056100000,0,,0
U--32509,U--32509,020A03 - Br. Tuna Baja,,4.753766619097690000,-74.090264644726800000,0,,0
U--3251,U--3251,472A01,,4.765384952561170000,-74.026213102476100000,0,,0
U--32510,U--32510,012A03 - ,,4.753206285759100000,-74.092892146338700000,0,,0
U--32511,U--32511,011A03 - ,,4.750710785698420000,-74.094182980463900000,0,,0
U--32512,U--32512,Br. El Poa,,4.745701285582230000,-74.096887982105500000,0,,0
U--32513,U--32513,204A03 - Br. El Poa,,4.742560952173120000,-74.098269982943600000,0,,0
U--32514,U--32514,104A03 - Br. Alcaparros de Suba,,4.737827785389370000,-74.099702650467100000,0,,0
U--32515,U--32515,009A03 - ,,4.734917118652090000,-74.100224150779700000,0,,0
U--32516,U--32516,202A03 - ,,4.731427951900890000,-74.100716317747100000,0,,0
U--32517,U--32517,051A03 - ,,4.729077785178310000,-74.101178151352700000,0,,0
U--32518,U--32518,080A03 - ,,4.724762451728990000,-74.099055150070600000,0,,0
U--3252,U--3252,474A01,,4.766643785924240000,-74.025786768842500000,0,,0
U--32520,U--32520,049A03 - ,,4.720487284954660000,-74.095436147864900000,0,,0
U--32521,U--32521,006A03 - Br. Los Cerezos,,4.716212451510930000,-74.092752979551300000,0,,0
U--32522,U--32522,010A04 - Br. Los Cerezos,,4.710612284703700000,-74.094153647071700000,0,,0
U--32523,U--32523,112A04 - Br. Los Cerezos,,4.707284451293330000,-74.097512815783400000,0,,0
U--32524,U--32524,111A04 - Br. Los Cerezos,,4.705405284587010000,-74.099326983548800000,0,,0
U--32525,U--32525,110A04 - Conjunto Residencial Florencia,,4.700347451136860000,-74.103233652563800000,0,,0
U--32526,U--32526,005A04 - Br. Florencia,,4.697569951076370000,-74.105126987018800000,0,,0
U--32527,U--32527,247B09_sanBernardino,,4.627475254492900000,-74.202256419356800000,0,,0
U--32528,U--32528,275A05 - El Encanto,,4.678774975598400000,-74.104293873401000000,0,,0
U--32529,U--32529,421A05 - Alameda de Villa Luz,,4.679716031159030000,-74.107460819772100000,0,,0
U--3253,U--3253,478A01,,4.767692785941630000,-74.024890268207000000,0,,0
U--32530,U--32530,182A00 - Br. Teusaquillo,,4.623872115839530000,-74.074241634541000000,0,,0
U--32531,U--32531,090A00 - CONACED,,4.624210282520430000,-74.075986468983900000,0,,0
U--32532,U--32532,088A00 - Consejo De Bogotá,,4.624491782535060000,-74.077602636681000000,0,,0
U--32533,U--32533,133A00 - Plaza de la Democracia,,4.624230115863830000,-74.079967138174600000,0,,0
U--32534,U--32534,026A07 - La Florida Occidental,,4.624971449235770000,-74.086389808862400000,0,,0
U--32535,U--32535,132A00 - Torre de las Américas,,4.624002753577370000,-74.080052580365000000,0,,0
U--32536,U--32536,NUEVA 1_GM,,4.622503449159090000,-74.081396805740100000,0,,0
U--32537,U--32537,673A00,,4.617217115701340000,-74.083495140388700000,0,,0
U--32539,U--32539,089A00 - ,,4.624323649151960000,-74.077645331470600000,0,,0
U--3254,U--3254,481A01,,4.769130698754530000,-74.024336056425600000,0,,0
U--32540,U--32540,091A00 - ,,4.624169563181210000,-74.076643537150100000,0,,0
U--32541,U--32541,183A00,,4.623729760756480000,-74.074216930513100000,0,,0
U--32542,U--32542,007A05 - Colegio Andrés Frey,,4.681764450671560000,-74.099088983380400000,0,,0
U--32543,U--32543,127A05 - Br Lujan ,,4.678720450596090000,-74.101462151477400000,0,,0
U--32544,U--32544,026A05 - AC 63,,4.675689450526370000,-74.103640319445200000,0,,0
U--32545,U--32545,090A12_Usme Rural,,4.468313965463870000,-74.128277238745500000,0,,0
U--32547,U--32547,390A08_MC,,4.638004283057220000,-74.171747857257000000,0,,0
U--32548,U--32548,398A08_MC,,4.640323283105270000,-74.167906188615300000,0,,0
U--32549,U--32549,009A11,,4.552564780871170000,-74.137012338620600000,0,,0
U--32550,U--32550,048A11,,4.548864114115110000,-74.137101671994300000,0,,0
U--32551,U--32551,010A11,,4.540462447231660000,-74.133867836849300000,0,,0
U--32552,U--32552,091A11,,4.532159947019160000,-74.127461166560900000,0,,0
U--32553,U--32553,093A11,,4.525913113521620000,-74.126650166095200000,0,,0
U--32554,U--32554,020A12,,4.520238946713320000,-74.122690330485300000,0,,0
U--32555,U--32555,TZ_118A12,,4.519919613361630000,-74.120638162636200000,0,,0
U--32556,U--32556,TZ_112A12,,4.516972779953800000,-74.120028828949700000,0,,0
U--32559,U--32559,TZ_039A12,,4.511692779816290000,-74.115122159423800000,0,,0
U--32560,U--32560,TZ_058A12,,4.505522446329970000,-74.114726492524000000,0,,0
U--32561,U--32561,TZ_060A12,,4.503261112941160000,-74.115821493164500000,0,,0
U--32562,U--32562,TZ_062A12,,4.501728612909060000,-74.116796327061900000,0,,0
U--32563,U--32563,TZ_111A12,,4.498178779482990000,-74.118038994450500000,0,,0
U--32564,U--32564,TZ_108A12,,4.494376779392240000,-74.118721661505100000,0,,0
U--32565,U--32565,TZ_106A12,,4.491296279321920000,-74.119021995012100000,0,,0
U--32566,U--32566,TZ_104A12,,4.488205445912190000,-74.120144662325800000,0,,0
U--32567,U--32567,TZ_102A12,,4.483145112449190000,-74.120787829359900000,0,,0
U--32568,U--32568,TZ_100A12,,4.479573945697030000,-74.121405663049400000,0,,0
U--32569,U--32569,TZ_098A12,,4.476717612295350000,-74.122406830285600000,0,,0
U--3257,U--3257,456A01_Br. La Estrellita I,,4.763256285839820000,-74.021783432667200000,0,,0
U--32570,U--32570,TZ_095A12,,4.471741278841590000,-74.124208164652600000,0,,0
U--32571,U--32571,TZ_092A12,,4.469452778794190000,-74.127147499665900000,0,,0
U--32572,U--32572,TZ_093A12,,4.469324612126100000,-74.127149999663100000,0,,0
U--32573,U--32573,TZ_094A12,,4.471663945511480000,-74.124147831280800000,0,,0
U--32574,U--32574,TZ_097A12,,4.473082612207080000,-74.122429330297200000,0,,0
U--32575,U--32575,TZ_099A12,,4.476606278958190000,-74.122304830226800000,0,,0
U--32576,U--32576,TZ_101A12,,4.479865612373620000,-74.121183496249300000,0,,0
U--32577,U--32577,TZ_103A12,,4.482958445779150000,-74.120790996033600000,0,,0
U--32578,U--32578,TZ_105A12,,4.488214945907530000,-74.120027828926600000,0,,0
U--32579,U--32579,TZ_107A12,,4.491286612647850000,-74.118911661614700000,0,,0
U--3258,U--3258,457A01,,4.761656285788390000,-74.021319099006000000,0,,0
U--32580,U--32580,TZ_109A12,,4.494476279396700000,-74.118587328099300000,0,,0
U--32581,U--32581,TZ_157A12,,4.498150446149030000,-74.117937827725400000,0,,0
U--32582,U--32582,TZ_063A12,,4.502541446258210000,-74.115977159921400000,0,,0
U--32583,U--32583,TZ_059A12,,4.505704279668060000,-74.114527659070800000,0,,0
U--32584,U--32584,TZ_042A12,,4.509372279753590000,-74.114215492224200000,0,,0
U--32585,U--32585,TZ_040A12,,4.511762113153730000,-74.114986826012600000,0,,0
U--32586,U--32586,TZ_038A12,,4.514788779896230000,-74.116151660033200000,0,,0
U--32587,U--32587,TZ_197A12,,4.516895613284830000,-74.117966994421100000,0,,0
U--32588,U--32588,TZ_113A12,,4.517161446626340000,-74.120014162273600000,0,,0
U--32589,U--32589,TZ_117A12,,4.520002280036840000,-74.121172496278700000,0,,0
U--32591,U--32591,092A11,,4.532529113687300000,-74.127071833003400000,0,,0
U--32592,U--32592,117A11,,4.540344613896940000,-74.133269169853200000,0,,0
U--32593,U--32593,099A11,,4.546209614044930000,-74.136364338248000000,0,,0
U--32594,U--32594,008A11,,4.552767114207090000,-74.136596505052000000,0,,0
U--32595,U--32595,196A08_MC,,4.628310449447550000,-74.149341345445400000,0,,0
U--32596,U--32596,397A08_MC,,4.639846116431110000,-74.168610522313600000,0,,0
U--32597,U--32597,391A08_MC,,4.638220616395250000,-74.171558523827700000,0,,0
U--32598,U--32598,094A11_Cementerio Parque Serafín,,4.525487989145540000,-74.126141692921000000,0,,0
U--32599,U--32599,037A12,,4.514887167099070000,-74.116425851545000000,0,,0
U--326,U--326,011A00-S.Isabel,,4.599118948945300000,-74.099646378013000000,0,,0
U--32600,U--32600,089A12,,4.510412358371110000,-74.118591708617200000,0,,0
U--32601,U--32601,077A12,,4.514440176730230000,-74.121406152673300000,0,,0
U--32602,U--32602,021A12,,4.517284009489850000,-74.121586091472900000,0,,0
U--32603,U--32603,364A12_Br. El Tuno,,4.487010450038920000,-74.111497285032300000,0,,0
U--32605,U--32605,314A07_PIR_AMERICAS,,4.629555421607270000,-74.118812529263800000,0,,0
U--32606,U--32606,280A10,,4.593083115272250000,-74.169003355806800000,0,,0
U--32607,U--32607,183A10_ET,,4.590904781886630000,-74.172691191035900000,0,,0
U--32608,U--32608,199A10,,4.589645781852410000,-74.171333523674600000,0,,0
U--32609,U--32609,107A10,,4.589665115180720000,-74.167613688420400000,0,,0
U--32610,U--32610,204A10,,4.589100781834390000,-74.167352688290100000,0,,0
U--32611,U--32611,212A10,,4.588219281804390000,-74.163639853017700000,0,,0
U--32612,U--32612,219A10,,4.591435615212950000,-74.159864851036800000,0,,0
U--32613,U--32613,231A10,,4.592306281897800000,-74.157606849841100000,0,,0
U--32614,U--32614,415A09,,4.603337448830050000,-74.150446346019000000,0,,0
U--32616,U--32616,012A08,,4.610035468287120000,-74.116979497657300000,0,,0
U--32617,U--32617,010A08,,4.613865954955950000,-74.115014390577700000,0,,0
U--32618,U--32618,050A07,,4.615949949063130000,-74.111690657505800000,0,,0
U--32619,U--32619,049A07,,4.617746782431340000,-74.107308321584400000,0,,0
U--32620,U--32620,110A07,,4.617606949095020000,-74.106013320809300000,0,,0
U--32621,U--32621,113A07,,4.614422615676940000,-74.105315487057400000,0,,0
U--32622,U--32622,117A07,,4.610497448911240000,-74.103090485720100000,0,,0
U--32623,U--32623,114A07,,4.608375282185390000,-74.100888151062000000,0,,0
U--32624,U--32624,031A07,,4.607333448823400000,-74.099506650224600000,0,,0
U--32626,U--32626,062A00,,4.602401948685840000,-74.092860146177900000,0,,0
U--32627,U--32627,061A00,,4.600331781965040000,-74.089909311022400000,0,,0
U--32628,U--32628,060A00,,4.598225115241250000,-74.087025309232900000,0,,0
U--32629,U--32629,064A00,,4.596546115193580000,-74.084159807445800000,0,,0
U--32630,U--32630,066A00,,4.592526115085710000,-74.081495305767500000,0,,0
U--32631,U--32631,405A13,,4.592087281728750000,-74.076584636003400000,0,,0
U--32632,U--32632,632A00,,4.592093948395790000,-74.075474801966200000,0,,0
U--32633,U--32633,633A00,,4.590349948358150000,-74.078158970334000000,0,,0
U--32634,U--32634,657A00,,4.593479080438870000,-74.080923064274500000,0,,0
U--32635,U--32635,063A00,,4.596446781847920000,-74.083677973811100000,0,,0
U--32636,U--32636,043A00,,4.598157115237140000,-74.086139475350700000,0,,0
U--32637,U--32637,042A00,,4.600947948644670000,-74.090045644444200000,0,,0
U--32638,U--32638,388A00,,4.603716448725940000,-74.094002146879400000,0,,0
U--32639,U--32639,008A00,,4.605920448786460000,-74.096769148564600000,0,,0
U--32640,U--32640,115A07,,4.608824782191170000,-74.100359650744900000,0,,0
U--32641,U--32641,111A07,,4.613337615649630000,-74.104157653032300000,0,,0
U--32642,U--32642,118A07,,4.617791282426610000,-74.105570153883900000,0,,0
U--32643,U--32643,051A07,,4.618171782438330000,-74.107355321611400000,0,,0
U--32644,U--32644,052A07,,4.616224449071590000,-74.112104157750800000,0,,0
U--32645,U--32645,009A08,,4.613981949018420000,-74.115280159613300000,0,,0
U--32646,U--32646,011A08,,4.611223615623140000,-74.116642493736300000,0,,0
U--32647,U--32647,050A08,,4.608380448884130000,-74.118259661343600000,0,,0
U--32648,U--32648,541A09,,4.611797949036280000,-74.153251014205400000,0,,0
U--32650,U--32650,220A10,,4.589847948502000000,-74.157454849760200000,0,,0
U--32651,U--32651,214A10,,4.587888115125940000,-74.159136850649400000,0,,0
U--32652,U--32652,217A10,,4.589365115167450000,-74.160308684603800000,0,,0
U--32653,U--32653,213A10,,4.588787448490000000,-74.163969853194000000,0,,0
U--32654,U--32654,193A10,,4.587643781799370000,-74.167638688434000000,0,,0
U--32655,U--32655,194A10,,4.589034281841320000,-74.168928689100100000,0,,0
U--32656,U--32656,310A10,,4.592410115261210000,-74.172607190999000000,0,,0
U--32657,U--32657,311A10,,4.594726781986720000,-74.172117024084100000,0,,0
U--32659,U--32659,217A00,,4.677946795846150000,-74.039979053424700000,0,,0
U--32660,U--32660,344A00,,4.675048474570750000,-74.041111043152500000,0,,0
U--32661,U--32661,342A00,,4.673923808087700000,-74.042504114357100000,0,,0
